.xyz file name,wB97X-D/aug-cc-pVQZ AE (kcal/mol)
AE-QM7b-2511,-1909.005459
AE-QM7b-2512,-1786.408804
AE-QM7b-2513,-1645.758525
AE-QM7b-2514,-1785.191442
AE-QM7b-2515,-1517.968976
AE-QM7b-2516,-1919.328435
AE-QM7b-2517,-1653.446974
AE-QM7b-2518,-1918.307601
AE-QM7b-2519,-1652.858345
AE-QM7b-2520,-1909.759102
AE-QM7b-2521,-1789.317099
AE-QM7b-2522,-1781.060584
AE-QM7b-2523,-1756.047919
AE-QM7b-2524,-1764.353153
AE-QM7b-2525,-1628.217538
AE-QM7b-2526,-1342.921699
AE-QM7b-2527,-1504.478916
AE-QM7b-2528,-1342.550142
AE-QM7b-2529,-1777.895421
AE-QM7b-2530,-1621.648523
AE-QM7b-2531,-1776.70405
AE-QM7b-2532,-1615.841598
AE-QM7b-2533,-1910.945622
AE-QM7b-2534,-1642.967599
AE-QM7b-2535,-1483.660331
AE-QM7b-2536,-1781.510453
AE-QM7b-2537,-1646.405844
AE-QM7b-2538,-1762.195867
AE-QM7b-2539,-1788.484314
AE-QM7b-2540,-1794.788297
AE-QM7b-2541,-1648.344308
AE-QM7b-2542,-1486.614559
AE-QM7b-2543,-1250.918414
AE-QM7b-2544,-1249.973351
AE-QM7b-2545,-1394.032904
AE-QM7b-2546,-1395.216789
AE-QM7b-2547,-1615.820758
AE-QM7b-2548,-1618.768378
AE-QM7b-2549,-1644.67644
AE-QM7b-2550,-1618.106344
AE-QM7b-2551,-1645.98927
AE-QM7b-2552,-1625.133556
AE-QM7b-2553,-1637.572604
AE-QM7b-2554,-1489.104491
AE-QM7b-2555,-1325.98417
AE-QM7b-2556,-1769.446225
AE-QM7b-2557,-1620.276463
AE-QM7b-2558,-1461.055602
AE-QM7b-2559,-1649.618497
AE-QM7b-2560,-1491.173167
AE-QM7b-2561,-1322.576615
AE-QM7b-2562,-1617.232521
AE-QM7b-2563,-1458.230377
AE-QM7b-2564,-1766.985961
AE-QM7b-2565,-1771.275459
AE-QM7b-2566,-1623.714213
AE-QM7b-2567,-1461.672733
AE-QM7b-2568,-1233.736874
AE-QM7b-2569,-1371.742441
AE-QM7b-2570,-1401.67114
AE-QM7b-2571,-1230.883498
AE-QM7b-2572,-1368.695419
AE-QM7b-2573,-1371.906809
AE-QM7b-2574,-1597.251457
AE-QM7b-2575,-1752.55429
AE-QM7b-2576,-1760.443464
AE-QM7b-2577,-1616.860932
AE-QM7b-2578,-1628.504069
AE-QM7b-2579,-1741.742984
AE-QM7b-2580,-1610.303639
AE-QM7b-2581,-1747.309099
AE-QM7b-2582,-1745.240999
AE-QM7b-2583,-1588.159196
AE-QM7b-2584,-1764.273021
AE-QM7b-2585,-1764.618185
AE-QM7b-2586,-1500.124635
AE-QM7b-2587,-1753.999354
AE-QM7b-2588,-1757.715401
AE-QM7b-2589,-1626.791324
AE-QM7b-2590,-1744.892679
AE-QM7b-2591,-1588.929864
AE-QM7b-2592,-1896.841947
AE-QM7b-2593,-1749.297869
AE-QM7b-2594,-1589.944097
AE-QM7b-2595,-1767.84763
AE-QM7b-2596,-1500.697565
AE-QM7b-2597,-1501.179901
AE-QM7b-2598,-1762.506475
AE-QM7b-2599,-1529.338082
AE-QM7b-2600,-1522.375453
AE-QM7b-2601,-1520.434448
AE-QM7b-2602,-1663.649909
AE-QM7b-2603,-1911.888257
AE-QM7b-2604,-1769.088448
AE-QM7b-2605,-1895.553288
AE-QM7b-2606,-1767.729678
AE-QM7b-2607,-1767.127269
AE-QM7b-2608,-1495.090041
AE-QM7b-2609,-1494.827186
AE-QM7b-2610,-1642.857114
AE-QM7b-2611,-1638.223839
AE-QM7b-2612,-1526.964464
AE-QM7b-2613,-1513.582849
AE-QM7b-2614,-1769.84698
AE-QM7b-2615,-1765.701419
AE-QM7b-2616,-1785.31331
AE-QM7b-2617,-1655.55069
AE-QM7b-2618,-1659.145479
AE-QM7b-2619,-1778.180859
AE-QM7b-2620,-1503.762471
AE-QM7b-2621,-1516.802467
AE-QM7b-2622,-1487.87375
AE-QM7b-2623,-1896.683527
AE-QM7b-2624,-1748.985272
AE-QM7b-2625,-1592.514061
AE-QM7b-2626,-1767.728774
AE-QM7b-2627,-1769.143605
AE-QM7b-2628,-1504.455278
AE-QM7b-2629,-1762.580074
AE-QM7b-2630,-1898.161818
AE-QM7b-2631,-1894.979825
AE-QM7b-2632,-1896.296276
AE-QM7b-2633,-1772.200285
AE-QM7b-2634,-1767.08933
AE-QM7b-2635,-1767.693289
AE-QM7b-2636,-1913.584919
AE-QM7b-2637,-1897.157769
AE-QM7b-2638,-1624.480137
AE-QM7b-2639,-1770.135355
AE-QM7b-2640,-1897.132669
AE-QM7b-2641,-1769.35663
AE-QM7b-2642,-1661.408776
AE-QM7b-2643,-1368.788477
AE-QM7b-2644,-1518.767725
AE-QM7b-2645,-1526.303195
AE-QM7b-2646,-1781.374279
AE-QM7b-2647,-1762.880253
AE-QM7b-2648,-1769.893986
AE-QM7b-2649,-1524.260516
AE-QM7b-2650,-1764.965521
AE-QM7b-2651,-1767.41164
AE-QM7b-2652,-1759.067739
AE-QM7b-2653,-1517.884822
AE-QM7b-2654,-1895.10879
AE-QM7b-2655,-1766.267351
AE-QM7b-2656,-1762.587077
AE-QM7b-2657,-1895.032573
AE-QM7b-2658,-1892.071568
AE-QM7b-2659,-1887.154317
AE-QM7b-2660,-1895.231981
AE-QM7b-2661,-1764.17338
AE-QM7b-2662,-1765.435088
AE-QM7b-2663,-1757.959186
AE-QM7b-2664,-1762.360712
AE-QM7b-2665,-1757.362958
AE-QM7b-2666,-1765.713919
AE-QM7b-2667,-1768.16044
AE-QM7b-2668,-1893.103208
AE-QM7b-2669,-1888.212042
AE-QM7b-2670,-1895.041659
AE-QM7b-2671,-1762.741261
AE-QM7b-2672,-1757.405202
AE-QM7b-2673,-1764.188923
AE-QM7b-2674,-2035.753045
AE-QM7b-2675,-1894.326406
AE-QM7b-2676,-1890.340576
AE-QM7b-2677,-1733.769228
AE-QM7b-2678,-1749.643065
AE-QM7b-2679,-1590.278537
AE-QM7b-2680,-1896.907734
AE-QM7b-2681,-1737.644768
AE-QM7b-2682,-1899.7243
AE-QM7b-2683,-2042.462596
AE-QM7b-2684,-1899.411778
AE-QM7b-2685,-1744.038817
AE-QM7b-2686,-1896.427004
AE-QM7b-2687,-1740.379037
AE-QM7b-2688,-1428.395113
AE-QM7b-2689,-1900.032159
AE-QM7b-2690,-1755.165499
AE-QM7b-2691,-1595.60248
AE-QM7b-2692,-1753.41282
AE-QM7b-2693,-1594.345554
AE-QM7b-2694,-1900.139713
AE-QM7b-2695,-2043.491512
AE-QM7b-2696,-1895.735853
AE-QM7b-2697,-1738.999114
AE-QM7b-2698,-1596.465159
AE-QM7b-2699,-1438.892767
AE-QM7b-2700,-1898.659779
AE-QM7b-2701,-2042.414862
AE-QM7b-2702,-1898.495135
AE-QM7b-2703,-1744.848427
AE-QM7b-2704,-1895.778888
AE-QM7b-2705,-1738.913215
AE-QM7b-2706,-1914.43378
AE-QM7b-2707,-1644.369798
AE-QM7b-2708,-1908.985165
AE-QM7b-2709,-1512.369641
AE-QM7b-2710,-1645.854432
AE-QM7b-2711,-1637.254629
AE-QM7b-2712,-1477.947343
AE-QM7b-2713,-1517.135671
AE-QM7b-2714,-1501.526584
AE-QM7b-2715,-1914.937546
AE-QM7b-2716,-1519.973741
AE-QM7b-2717,-1916.688549
AE-QM7b-2718,-1649.465311
AE-QM7b-2719,-1916.653904
AE-QM7b-2720,-1652.509259
AE-QM7b-2721,-1338.075155
AE-QM7b-2722,-1770.460113
AE-QM7b-2723,-1506.151946
AE-QM7b-2724,-1769.815466
AE-QM7b-2725,-1505.525598
AE-QM7b-2726,-1914.770799
AE-QM7b-2727,-1918.691061
AE-QM7b-2728,-1651.132887
AE-QM7b-2729,-1612.266186
AE-QM7b-2730,-1345.938483
AE-QM7b-2731,-1916.100227
AE-QM7b-2732,-1652.161553
AE-QM7b-2733,-1908.159553
AE-QM7b-2734,-1609.384504
AE-QM7b-2735,-1450.557082
AE-QM7b-2736,-1639.88034
AE-QM7b-2737,-1908.924944
AE-QM7b-2738,-1756.096575
AE-QM7b-2739,-1625.601146
AE-QM7b-2740,-1778.812824
AE-QM7b-2741,-1645.620399
AE-QM7b-2742,-1636.669357
AE-QM7b-2743,-1477.541486
AE-QM7b-2744,-1768.972529
AE-QM7b-2745,-1612.015003
AE-QM7b-2746,-1769.68061
AE-QM7b-2747,-1611.374868
AE-QM7b-2748,-1902.697516
AE-QM7b-2749,-1386.815929
AE-QM7b-2750,-1387.88815
AE-QM7b-2751,-1245.917472
AE-QM7b-2752,-1363.101537
AE-QM7b-2753,-1630.240878
AE-QM7b-2754,-1634.605732
AE-QM7b-2755,-1636.904382
AE-QM7b-2756,-1635.313957
AE-QM7b-2757,-1646.04557
AE-QM7b-2758,-1641.275662
AE-QM7b-2759,-1787.462194
AE-QM7b-2760,-1647.179474
AE-QM7b-2761,-1639.531455
AE-QM7b-2762,-1480.877719
AE-QM7b-2763,-1640.313092
AE-QM7b-2764,-1762.418838
AE-QM7b-2765,-1617.963656
AE-QM7b-2766,-1456.404462
AE-QM7b-2767,-1650.289078
AE-QM7b-2768,-1793.967335
AE-QM7b-2769,-1650.18687
AE-QM7b-2770,-1492.350683
AE-QM7b-2771,-1647.731821
AE-QM7b-2772,-1490.3635
AE-QM7b-2773,-1473.848412
AE-QM7b-2774,-1391.296495
AE-QM7b-2775,-1367.497948
AE-QM7b-2776,-1401.525673
AE-QM7b-2777,-1383.023822
AE-QM7b-2778,-1401.324395
AE-QM7b-2779,-1302.621838
AE-QM7b-2780,-1212.858299
AE-QM7b-2781,-1504.318684
AE-QM7b-2782,-1366.039587
AE-QM7b-2783,-1631.847053
AE-QM7b-2784,-1487.063073
AE-QM7b-2785,-1615.890204
AE-QM7b-2786,-1613.572635
AE-QM7b-2787,-1479.236692
AE-QM7b-2788,-1609.335929
AE-QM7b-2789,-1616.789359
AE-QM7b-2790,-1321.286293
AE-QM7b-2791,-1459.080863
AE-QM7b-2792,-1625.186027
AE-QM7b-2793,-1463.985928
AE-QM7b-2794,-1625.099131
AE-QM7b-2795,-1765.892512
AE-QM7b-2796,-1625.428187
AE-QM7b-2797,-1466.545858
AE-QM7b-2798,-1618.530473
AE-QM7b-2799,-1460.660426
AE-QM7b-2800,-1231.711702
AE-QM7b-2801,-1233.527005
AE-QM7b-2802,-1371.190138
AE-QM7b-2803,-1374.709395
AE-QM7b-2804,-1372.337584
AE-QM7b-2805,-1474.098227
AE-QM7b-2806,-1487.609803
AE-QM7b-2807,-1611.147166
AE-QM7b-2808,-1772.018479
AE-QM7b-2809,-1630.365286
AE-QM7b-2810,-1771.167641
AE-QM7b-2811,-1640.084768
AE-QM7b-2812,-1630.20425
AE-QM7b-2813,-1639.575901
AE-QM7b-2814,-1636.812729
AE-QM7b-2815,-1608.072765
AE-QM7b-2816,-1766.733542
AE-QM7b-2817,-1632.232729
AE-QM7b-2818,-1770.661064
AE-QM7b-2819,-1627.460814
AE-QM7b-2820,-1637.281938
AE-QM7b-2821,-1632.621894
AE-QM7b-2822,-1637.426741
AE-QM7b-2823,-1472.405676
AE-QM7b-2824,-1752.072097
AE-QM7b-2825,-1751.440535
AE-QM7b-2826,-1620.72418
AE-QM7b-2827,-1623.272262
AE-QM7b-2828,-1755.034778
AE-QM7b-2829,-1597.770566
AE-QM7b-2830,-1615.740639
AE-QM7b-2831,-1767.544709
AE-QM7b-2832,-1631.196301
AE-QM7b-2833,-1770.662815
AE-QM7b-2834,-1518.108558
AE-QM7b-2835,-1634.93374
AE-QM7b-2836,-1640.906471
AE-QM7b-2837,-1757.709961
AE-QM7b-2838,-1599.259919
AE-QM7b-2839,-1756.099167
AE-QM7b-2840,-1599.968997
AE-QM7b-2841,-1758.106693
AE-QM7b-2842,-1601.352648
AE-QM7b-2843,-1770.249636
AE-QM7b-2844,-1626.493693
AE-QM7b-2845,-1508.057842
AE-QM7b-2846,-1365.382836
AE-QM7b-2847,-1645.173265
AE-QM7b-2848,-1496.452896
AE-QM7b-2849,-1630.735432
AE-QM7b-2850,-1635.330027
AE-QM7b-2851,-1775.819195
AE-QM7b-2852,-1794.804223
AE-QM7b-2853,-1649.912049
AE-QM7b-2854,-1535.964162
AE-QM7b-2855,-1925.087243
AE-QM7b-2856,-1635.637542
AE-QM7b-2857,-1636.863595
AE-QM7b-2858,-1635.337068
AE-QM7b-2859,-1781.940908
AE-QM7b-2860,-1777.434595
AE-QM7b-2861,-1780.173658
AE-QM7b-2862,-1414.470639
AE-QM7b-2863,-1668.188846
AE-QM7b-2864,-1523.598412
AE-QM7b-2865,-1530.818104
AE-QM7b-2866,-1407.348637
AE-QM7b-2867,-1790.826294
AE-QM7b-2868,-1793.787179
AE-QM7b-2869,-1635.081731
AE-QM7b-2870,-1410.77764
AE-QM7b-2871,-1792.041158
AE-QM7b-2872,-1649.566803
AE-QM7b-2873,-1626.670612
AE-QM7b-2874,-1623.939486
AE-QM7b-2875,-1465.272416
AE-QM7b-2876,-1628.15913
AE-QM7b-2877,-1471.951715
AE-QM7b-2878,-1623.815429
AE-QM7b-2879,-1466.011897
AE-QM7b-2880,-1639.025154
AE-QM7b-2881,-1642.771542
AE-QM7b-2882,-1646.649912
AE-QM7b-2883,-1506.563287
AE-QM7b-2884,-1520.572605
AE-QM7b-2885,-1526.12868
AE-QM7b-2886,-1754.224922
AE-QM7b-2887,-1596.915185
AE-QM7b-2888,-1773.452474
AE-QM7b-2889,-1241.040369
AE-QM7b-2890,-1776.702042
AE-QM7b-2891,-1918.653769
AE-QM7b-2892,-1655.833977
AE-QM7b-2893,-1514.585172
AE-QM7b-2894,-1374.19658
AE-QM7b-2895,-1372.866236
AE-QM7b-2896,-1367.557818
AE-QM7b-2897,-1511.440171
AE-QM7b-2898,-1511.156038
AE-QM7b-2899,-1776.503055
AE-QM7b-2900,-1635.371788
AE-QM7b-2901,-1635.549503
AE-QM7b-2902,-1634.032502
AE-QM7b-2903,-1775.538833
AE-QM7b-2904,-1775.776958
AE-QM7b-2905,-1788.390158
AE-QM7b-2906,-1521.769335
AE-QM7b-2907,-1267.007641
AE-QM7b-2908,-1530.149813
AE-QM7b-2909,-1786.910411
AE-QM7b-2910,-1523.187065
AE-QM7b-2911,-1380.155349
AE-QM7b-2912,-1642.59532
AE-QM7b-2913,-1774.637808
AE-QM7b-2914,-1268.671196
AE-QM7b-2915,-1530.07044
AE-QM7b-2916,-1133.612401
AE-QM7b-2917,-1246.159249
AE-QM7b-2918,-1388.496702
AE-QM7b-2919,-1772.791305
AE-QM7b-2920,-1263.542043
AE-QM7b-2921,-1145.485278
AE-QM7b-2922,-1101.046834
AE-QM7b-2923,-1245.227502
AE-QM7b-2924,-1135.504423
AE-QM7b-2925,-1626.116395
AE-QM7b-2926,-1466.407713
AE-QM7b-2927,-1104.274446
AE-QM7b-2928,-1376.39377
AE-QM7b-2929,-1776.591043
AE-QM7b-2930,-1644.202606
AE-QM7b-2931,-1262.153222
AE-QM7b-2932,-1142.496224
AE-QM7b-2933,-1248.756365
AE-QM7b-2934,-1105.484133
AE-QM7b-2935,-1772.072683
AE-QM7b-2936,-1900.83872
AE-QM7b-2937,-1637.989831
AE-QM7b-2938,-1770.478499
AE-QM7b-2939,-1507.831772
AE-QM7b-2940,-1768.202803
AE-QM7b-2941,-1505.362679
AE-QM7b-2942,-1772.984639
AE-QM7b-2943,-1898.466897
AE-QM7b-2944,-1636.208563
AE-QM7b-2945,-1491.354754
AE-QM7b-2946,-1333.942489
AE-QM7b-2947,-1754.615367
AE-QM7b-2948,-1595.093048
AE-QM7b-2949,-1754.769287
AE-QM7b-2950,-1754.988895
AE-QM7b-2951,-1598.941141
AE-QM7b-2952,-1767.887815
AE-QM7b-2953,-1505.648369
AE-QM7b-2954,-1360.595208
AE-QM7b-2955,-1199.028754
AE-QM7b-2956,-1623.704223
AE-QM7b-2957,-1463.92875
AE-QM7b-2958,-1624.775345
AE-QM7b-2959,-1624.673884
AE-QM7b-2960,-1465.513214
AE-QM7b-2961,-1756.883521
AE-QM7b-2962,-1597.656272
AE-QM7b-2963,-1599.7097
AE-QM7b-2964,-1439.876987
AE-QM7b-2965,-1757.49287
AE-QM7b-2966,-1599.739777
AE-QM7b-2967,-1757.481336
AE-QM7b-2968,-1599.865033
AE-QM7b-2969,-1755.370517
AE-QM7b-2970,-1598.055044
AE-QM7b-2971,-1436.671438
AE-QM7b-2972,-1600.211703
AE-QM7b-2973,-1440.824516
AE-QM7b-2974,-1761.210348
AE-QM7b-2975,-1601.975702
AE-QM7b-2976,-1760.013098
AE-QM7b-2977,-1601.389582
AE-QM7b-2978,-1604.825506
AE-QM7b-2979,-1447.642813
AE-QM7b-2980,-1901.761307
AE-QM7b-2981,-1745.09299
AE-QM7b-2982,-1920.42553
AE-QM7b-2983,-1244.362256
AE-QM7b-2984,-1082.139723
AE-QM7b-2985,-1392.919758
AE-QM7b-2986,-1379.581372
AE-QM7b-2987,-1221.842554
AE-QM7b-2988,-1380.283159
AE-QM7b-2989,-1776.473292
AE-QM7b-2990,-1776.71532
AE-QM7b-2991,-1620.302548
AE-QM7b-2992,-1762.270941
AE-QM7b-2993,-1323.545975
AE-QM7b-2994,-1499.076247
AE-QM7b-2995,-1354.566379
AE-QM7b-2996,-1220.740496
AE-QM7b-2997,-1774.712243
AE-QM7b-2998,-1618.128099
AE-QM7b-2999,-1773.672056
AE-QM7b-3000,-1615.997444
AE-QM7b-3001,-1131.234679
AE-QM7b-3002,-1126.985624
AE-QM7b-3003,-1765.599983
AE-QM7b-3004,-1499.257
AE-QM7b-3005,-1766.781552
AE-QM7b-3006,-1501.220896
AE-QM7b-3007,-1773.923597
AE-QM7b-3008,-1776.682313
AE-QM7b-3009,-1620.21818
AE-QM7b-3010,-1768.649942
AE-QM7b-3011,-1610.74911
AE-QM7b-3012,-1254.074578
AE-QM7b-3013,-1231.66917
AE-QM7b-3014,-1212.183451
AE-QM7b-3015,-1327.193813
AE-QM7b-3016,-1229.703849
AE-QM7b-3017,-1393.88588
AE-QM7b-3018,-1660.310853
AE-QM7b-3019,-1515.742269
AE-QM7b-3020,-1516.932849
AE-QM7b-3021,-1645.68832
AE-QM7b-3022,-1650.225443
AE-QM7b-3023,-1642.073696
AE-QM7b-3024,-1649.43371
AE-QM7b-3025,-1350.161948
AE-QM7b-3026,-1489.925346
AE-QM7b-3027,-1511.792081
AE-QM7b-3028,-1351.694568
AE-QM7b-3029,-1507.424811
AE-QM7b-3030,-1347.894554
AE-QM7b-3031,-1350.033925
AE-QM7b-3032,-1191.435541
AE-QM7b-3033,-1651.745826
AE-QM7b-3034,-1494.680344
AE-QM7b-3035,-1261.59443
AE-QM7b-3036,-1401.145876
AE-QM7b-3037,-1261.344339
AE-QM7b-3038,-1257.778151
AE-QM7b-3039,-1096.933734
AE-QM7b-3040,-1407.774404
AE-QM7b-3041,-1645.789423
AE-QM7b-3042,-1360.401787
AE-QM7b-3043,-1501.849961
AE-QM7b-3044,-1502.913472
AE-QM7b-3045,-1622.697965
AE-QM7b-3046,-1621.035214
AE-QM7b-3047,-1480.950949
AE-QM7b-3048,-1321.968025
AE-QM7b-3049,-1163.56967
AE-QM7b-3050,-1486.684626
AE-QM7b-3051,-1326.942486
AE-QM7b-3052,-1482.628308
AE-QM7b-3053,-1322.863283
AE-QM7b-3054,-1324.949423
AE-QM7b-3055,-1166.95461
AE-QM7b-3056,-1623.527204
AE-QM7b-3057,-1466.503075
AE-QM7b-3058,-1536.148447
AE-QM7b-3059,-1555.085885
AE-QM7b-3060,-1550.857764
AE-QM7b-3061,-1567.033969
AE-QM7b-3062,-1532.138207
AE-QM7b-3063,-1330.892498
AE-QM7b-3064,-1348.361943
AE-QM7b-3065,-1365.667578
AE-QM7b-3066,-1471.621372
AE-QM7b-3067,-1310.740434
AE-QM7b-3068,-1554.847515
AE-QM7b-3069,-1350.153935
AE-QM7b-3070,-1676.443001
AE-QM7b-3071,-1677.694951
AE-QM7b-3072,-1672.206452
AE-QM7b-3073,-1713.078283
AE-QM7b-3074,-1693.009275
AE-QM7b-3075,-1694.626087
AE-QM7b-3076,-1716.789398
AE-QM7b-3077,-1699.352508
AE-QM7b-3078,-1674.274156
AE-QM7b-3079,-1694.351121
AE-QM7b-3080,-1559.207883
AE-QM7b-3081,-1496.509635
AE-QM7b-3082,-1672.724456
AE-QM7b-3083,-1410.707817
AE-QM7b-3084,-1674.711118
AE-QM7b-3085,-1563.687458
AE-QM7b-3086,-1560.923746
AE-QM7b-3087,-1499.560724
AE-QM7b-3088,-1517.748208
AE-QM7b-3089,-1462.390828
AE-QM7b-3090,-1680.186226
AE-QM7b-3091,-1700.725202
AE-QM7b-3092,-1553.554615
AE-QM7b-3093,-1664.238852
AE-QM7b-3094,-1520.751512
AE-QM7b-3095,-1698.323165
AE-QM7b-3096,-1564.219781
AE-QM7b-3097,-1702.263394
AE-QM7b-3098,-1841.634854
AE-QM7b-3099,-1560.52862
AE-QM7b-3100,-1502.913924
AE-QM7b-3101,-1679.222419
AE-QM7b-3102,-1479.037887
AE-QM7b-3103,-1523.395503
AE-QM7b-3104,-1647.103245
AE-QM7b-3105,-1696.514714
AE-QM7b-3106,-1693.683276
AE-QM7b-3107,-1488.418109
AE-QM7b-3108,-1494.958579
AE-QM7b-3109,-1698.302558
AE-QM7b-3110,-1496.641843
AE-QM7b-3111,-1638.636648
AE-QM7b-3112,-1498.844736
AE-QM7b-3113,-1556.91847
AE-QM7b-3114,-1477.651764
AE-QM7b-3115,-1560.902148
AE-QM7b-3116,-1515.55602
AE-QM7b-3117,-1551.282746
AE-QM7b-3118,-1467.769357
AE-QM7b-3119,-1493.399717
AE-QM7b-3120,-1557.151512
AE-QM7b-3121,-1558.172083
AE-QM7b-3122,-1357.697832
AE-QM7b-3123,-1509.732133
AE-QM7b-3124,-1198.933669
AE-QM7b-3125,-1361.726151
AE-QM7b-3126,-1476.651819
AE-QM7b-3127,-1694.992103
AE-QM7b-3128,-1496.000755
AE-QM7b-3129,-1493.032691
AE-QM7b-3130,-1495.785421
AE-QM7b-3131,-1464.327428
AE-QM7b-3132,-1557.805019
AE-QM7b-3133,-1358.143127
AE-QM7b-3134,-1555.706366
AE-QM7b-3135,-1556.13753
AE-QM7b-3136,-1368.410457
AE-QM7b-3137,-1500.403774
AE-QM7b-3138,-1355.646249
AE-QM7b-3139,-1697.264053
AE-QM7b-3140,-1558.07268
AE-QM7b-3141,-1495.273215
AE-QM7b-3142,-1707.460663
AE-QM7b-3143,-1559.101634
AE-QM7b-3144,-1697.482141
AE-QM7b-3145,-1694.356982
AE-QM7b-3146,-1535.97621
AE-QM7b-3147,-1695.083605
AE-QM7b-3148,-1699.498051
AE-QM7b-3149,-1692.083539
AE-QM7b-3150,-1501.536197
AE-QM7b-3151,-1692.710364
AE-QM7b-3152,-1693.846684
AE-QM7b-3153,-1688.119332
AE-QM7b-3154,-1696.875553
AE-QM7b-3155,-1531.81439
AE-QM7b-3156,-1555.173359
AE-QM7b-3157,-1491.952745
AE-QM7b-3158,-1678.605157
AE-QM7b-3159,-1679.392924
AE-QM7b-3160,-1831.948103
AE-QM7b-3161,-1832.775767
AE-QM7b-3162,-1710.497037
AE-QM7b-3163,-1699.449432
AE-QM7b-3164,-1526.473813
AE-QM7b-3165,-1680.56734
AE-QM7b-3166,-1637.589427
AE-QM7b-3167,-1514.922574
AE-QM7b-3168,-1692.767724
AE-QM7b-3169,-1545.378909
AE-QM7b-3170,-1534.687005
AE-QM7b-3171,-1696.402497
AE-QM7b-3172,-1556.907376
AE-QM7b-3173,-1559.625273
AE-QM7b-3174,-1703.540664
AE-QM7b-3175,-1558.289495
AE-QM7b-3176,-1558.75861
AE-QM7b-3177,-1833.737327
AE-QM7b-3178,-1832.376599
AE-QM7b-3179,-1834.59299
AE-QM7b-3180,-1701.83107
AE-QM7b-3181,-1832.432748
AE-QM7b-3182,-1832.177794
AE-QM7b-3183,-1703.318208
AE-QM7b-3184,-1700.310379
AE-QM7b-3185,-1839.637267
AE-QM7b-3186,-1702.022822
AE-QM7b-3187,-1703.751467
AE-QM7b-3188,-1558.289966
AE-QM7b-3189,-1411.119591
AE-QM7b-3190,-1558.203263
AE-QM7b-3191,-1555.34249
AE-QM7b-3192,-1852.211787
AE-QM7b-3193,-1441.259683
AE-QM7b-3194,-1442.01873
AE-QM7b-3195,-1582.838705
AE-QM7b-3196,-1712.507914
AE-QM7b-3197,-1566.727798
AE-QM7b-3198,-1437.076679
AE-QM7b-3199,-1591.034672
AE-QM7b-3200,-1837.695007
AE-QM7b-3201,-1710.25526
AE-QM7b-3202,-1708.83246
AE-QM7b-3203,-1582.975582
AE-QM7b-3204,-1709.090326
AE-QM7b-3205,-1586.991545
AE-QM7b-3206,-1837.380955
AE-QM7b-3207,-1709.681998
AE-QM7b-3208,-1728.029395
AE-QM7b-3209,-1586.190914
AE-QM7b-3210,-1848.575953
AE-QM7b-3211,-1706.965908
AE-QM7b-3212,-1561.031319
AE-QM7b-3213,-1566.455894
AE-QM7b-3214,-1568.163757
AE-QM7b-3215,-1712.533905
AE-QM7b-3216,-1566.752182
AE-QM7b-3217,-1569.751113
AE-QM7b-3218,-1570.936259
AE-QM7b-3219,-1570.105747
AE-QM7b-3220,-1849.903072
AE-QM7b-3221,-1709.419413
AE-QM7b-3222,-1704.125164
AE-QM7b-3223,-1712.365076
AE-QM7b-3224,-1703.529287
AE-QM7b-3225,-1709.046049
AE-QM7b-3226,-1838.35755
AE-QM7b-3227,-1711.031814
AE-QM7b-3228,-1711.178938
AE-QM7b-3229,-1851.252216
AE-QM7b-3230,-1847.707087
AE-QM7b-3231,-1702.849112
AE-QM7b-3232,-1582.168231
AE-QM7b-3233,-1705.993517
AE-QM7b-3234,-1706.518078
AE-QM7b-3235,-1566.379063
AE-QM7b-3236,-1569.833417
AE-QM7b-3237,-1586.420737
AE-QM7b-3238,-1712.767914
AE-QM7b-3239,-1845.653766
AE-QM7b-3240,-1710.035351
AE-QM7b-3241,-1837.257349
AE-QM7b-3242,-1837.896743
AE-QM7b-3243,-1833.19113
AE-QM7b-3244,-1728.007847
AE-QM7b-3245,-1852.101077
AE-QM7b-3246,-1390.848703
AE-QM7b-3247,-1401.096699
AE-QM7b-3248,-1403.67509
AE-QM7b-3249,-1534.639026
AE-QM7b-3250,-1636.013391
AE-QM7b-3251,-1545.878239
AE-QM7b-3252,-1686.005745
AE-QM7b-3253,-1525.866716
AE-QM7b-3254,-1686.772403
AE-QM7b-3255,-1526.521873
AE-QM7b-3256,-1501.988194
AE-QM7b-3257,-1502.345651
AE-QM7b-3258,-1583.795007
AE-QM7b-3259,-1848.77661
AE-QM7b-3260,-1563.138769
AE-QM7b-3261,-1569.849261
AE-QM7b-3262,-1564.421178
AE-QM7b-3263,-1710.523988
AE-QM7b-3264,-1835.377375
AE-QM7b-3265,-1708.282434
AE-QM7b-3266,-1388.226079
AE-QM7b-3267,-1254.821671
AE-QM7b-3268,-1396.688848
AE-QM7b-3269,-1404.119676
AE-QM7b-3270,-1635.459142
AE-QM7b-3271,-1529.387184
AE-QM7b-3272,-1397.57551
AE-QM7b-3273,-1513.429475
AE-QM7b-3274,-1643.086134
AE-QM7b-3275,-1511.914683
AE-QM7b-3276,-1543.179336
AE-QM7b-3277,-1847.107119
AE-QM7b-3278,-1704.345048
AE-QM7b-3279,-1430.68093
AE-QM7b-3280,-1444.522655
AE-QM7b-3281,-1567.235146
AE-QM7b-3282,-1706.007686
AE-QM7b-3283,-1711.014463
AE-QM7b-3284,-1591.72645
AE-QM7b-3285,-1437.699062
