System label,Subset,Prediction,Reference
AE-QM7b-1066,Training,-1555.388184,-1555.167053
AE-QM7b-3932,Training,-1786.938965,-1786.90435
AE-QM7b-1983,Training,-1395.203369,-1395.533596
IE-ARION583-294,Training,-13.74954224,-13.94
IE-ARION583-467,Training,-3.025665283,-3.34
AE-QM7b-5762,Training,-1401.342163,-1401.943119
AE-QM7b-6184,Training,-1160.300049,-1160.706638
AE-QM7b-6268,Training,-1416.778198,-1418.097418
AE-QM7b-3567,Training,-1377.010986,-1376.607227
AE-QM7b-5852,Training,-1283.282471,-1284.284167
AE-QM7b-3849,Training,-1832.34314,-1831.37218
AE-QM7b-3267,Training,-1255.043579,-1254.821671
IE-ARION583-544,Training,-8.521652222,-8.172
AE-QM7b-4892,Training,-1706.68103,-1706.177356
AE-QM7b-7132,Training,-1298.592651,-1297.921664
AE-QM7b-7030,Training,-1428.967041,-1427.070197
AE-QM7b-4222,Training,-1335.053833,-1334.865828
AE-QM7b-5585,Training,-1697.412598,-1697.141821
AE-QM7b-1863,Training,-1524.17981,-1525.183434
AE-QM7b-5235,Training,-1851.800781,-1851.355302
IE-ARION583-552,Training,-9.536590576,-9.555
AE-QM7b-2263,Training,-1747.087158,-1746.502161
AE-QM7b-5389,Training,-1706.049194,-1705.642228
AE-QM7b-6505,Training,-1474.906006,-1474.704539
IE-HAL59-23,Training,-10.72387695,-10.99
AE-QM7b-2672,Training,-1758.367554,-1757.405202
AE-QM7b-3356,Training,-1848.965088,-1848.480623
AE-QM7b-1636,Training,-1763.632568,-1762.404411
AE-QM7b-6237,Training,-1303.733154,-1304.336
AE-QM7b-4450,Training,-1499.572266,-1499.162968
AE-QM7b-3411,Training,-1645.515503,-1645.480422
AE-TAE140-91,Training,-497.6596985,-502.037
AE-TAE140-137,Training,-148.8033752,-152.369
AE-QM7b-3115,Training,-1562.058105,-1560.902148
IE-ARION583-363,Training,-3.52355957,-3.773
AE-QM7b-5214,Training,-1556.248779,-1556.433774
AE-QM7b-3615,Training,-1835.215576,-1835.242198
AE-QM7b-388,Training,-1478.749634,-1479.226558
AE-QM7b-4241,Training,-1469.373169,-1469.640439
AE-QM7b-6530,Training,-1596.107544,-1595.178897
IE-SSI-146ARG-207GLU-1,Training,-118.7765121,-118.843
IE-ARION583-152,Training,-12.84950256,-12.509
AE-QM7b-5255,Training,-1608.910645,-1609.273386
AE-QM7b-1075,Training,-1397.227539,-1397.169007
AE-QM7b-927,Training,-1069.807739,-1070.038873
AE-QM7b-3362,Training,-1508.151367,-1507.893888
AE-QM7b-4829,Training,-1345.691528,-1346.857272
AE-QM7b-4813,Training,-1569.41272,-1569.379575
IE-SSI-143GLN-147GLU-1,Training,-23.58295441,-23.53
AE-QM7b-5640,Training,-1698.236084,-1697.923565
AE-QM7b-3129,Training,-1493.903931,-1493.032691
AE-QM7b-371,Training,-1313.848145,-1314.072286
AE-QM7b-6846,Training,-1542.660522,-1541.81409
AE-QM7b-4186,Training,-1365.674316,-1364.739401
AE-QM7b-1138,Training,-978.5672607,-979.223075
AE-QM7b-5867,Training,-1694.501831,-1694.200395
AE-QM7b-7072,Training,-1204.862915,-1204.781953
AE-QM7b-2477,Training,-1602.809937,-1602.507322
AE-QM7b-5501,Training,-1841.325928,-1840.901435
IE-ARION583-435,Training,-11.87286377,-11.44
AE-QM7b-4311,Training,-1703.098877,-1702.379162
AE-QM7b-1881,Training,-1774.012939,-1773.564646
AE-QM7b-1548,Training,-1766.026245,-1765.246385
AE-QM7b-5817,Training,-1417.198242,-1418.426336
AE-QM7b-3418,Training,-1432.239014,-1429.724377
AE-QM7b-594,Training,-1374.208252,-1373.993182
AE-QM7b-3782,Training,-1546.106323,-1546.088007
AE-QM7b-577,Training,-1351.802979,-1351.500719
IE-HAL59-39,Training,-1.876678467,-3.34
AE-QM7b-1396,Training,-1590.897583,-1590.367084
IE-IL174-147,Training,-85.21652222,-85.885
AE-QM7b-3574,Training,-1683.068237,-1683.117625
AE-QM7b-1974,Training,-1771.599976,-1771.782488
AE-QM7b-1443,Training,-1726.30835,-1726.430499
IE-ARION583-82,Training,-4.940643311,-5.045
AE-QM7b-5519,Training,-1487.078247,-1487.427169
IE-SSI-098LEU-146TRP-1,Training,-0.765991211,-1.055
AE-QM7b-2014,Training,-1517.381592,-1517.402887
AE-QM7b-6319,Training,-1575.341064,-1574.742235
AE-QM7b-1542,Training,-1782.59082,-1782.273001
AE-QM7b-7150,Training,-1023.788147,-1023.764267
AE-QM7b-5700,Training,-1849.292236,-1849.404251
IE-SSI-163TYR-180LEU-1,Training,-0.603218079,-0.945
AE-QM7b-7159,Training,-1264.123047,-1263.437601
AE-QM7b-3204,Training,-1709.169312,-1709.090326
AE-QM7b-6617,Training,-1312.915527,-1310.759014
AE-QM7b-6396,Training,-1296.532837,-1296.913669
AE-QM7b-5553,Training,-1591.626465,-1591.929109
AE-QM7b-3672,Training,-1837.322021,-1836.825257
AE-QM7b-1511,Training,-1732.474609,-1732.762977
AE-QM7b-3026,Training,-1489.633545,-1489.925346
AE-QM7b-4264,Training,-1702.773315,-1702.218051
AE-QM7b-3143,Training,-1559.147339,-1559.101634
AE-QM7b-2056,Training,-1904.15625,-1903.235562
AE-QM7b-5816,Training,-1547.706543,-1548.025403
AE-TAE140-63,Training,-532.8426514,-533.462
IE-HAL59-26,Training,-15.31982422,-15.3
AE-QM7b-2007,Training,-1904.23291,-1903.384575
AE-QM7b-4715,Training,-1469.218628,-1469.306752
IE-ARION583-566,Training,-3.198013306,-2.896
IE-ARION583-23,Training,-2.872467041,-3.121
AE-QM7b-3752,Training,-1541.835938,-1541.911271
AE-QM7b-2832,Training,-1631.478638,-1631.196301
AE-QM7b-2581,Training,-1747.680786,-1747.309099
AE-QM7b-3892,Training,-1837.55188,-1837.69091
AE-QM7b-3122,Training,-1356.884644,-1357.697832
AE-QM7b-5414,Training,-1620.936768,-1621.73402
AE-QM7b-1099,Training,-1137.66626,-1138.486995
AE-QM7b-4211,Training,-1779.547241,-1779.358921
AE-QM7b-3690,Training,-1547.580811,-1548.107123
AE-QM7b-4048,Training,-1789.390137,-1789.272854
AE-QM7b-705,Training,-1208.464233,-1207.143133
AE-QM7b-414,Training,-1459.359009,-1459.515427
AE-QM7b-4122,Training,-1503.364014,-1503.898363
AE-QM7b-4921,Training,-1419.256836,-1418.286021
AE-QM7b-6828,Training,-1443.147461,-1443.06804
AE-QM7b-68,Training,-1176.062866,-1175.081244
AE-QM7b-1027,Training,-1447.859497,-1448.179385
AE-QM7b-5608,Training,-1355.726074,-1356.414677
AE-QM7b-1737,Training,-1634.025635,-1633.498415
AE-QM7b-1984,Training,-1234.783081,-1235.15786
AE-QM7b-5430,Training,-1442.055908,-1441.100216
AE-QM7b-3016,Training,-1229.12561,-1229.703849
AE-QM7b-3640,Training,-1707.043701,-1706.179226
AE-QM7b-2522,Training,-1781.213257,-1781.060584
AE-QM7b-4087,Training,-1632.512817,-1631.80747
AE-QM7b-4959,Training,-1156.171875,-1155.556231
AE-QM7b-6384,Training,-1598.415161,-1598.928955
IE-ARION583-24,Training,-1.244735718,-1.226
IE-ARION583-306,Training,-12.44256973,-11.782
AE-QM7b-6206,Training,-1399.475098,-1399.680632
IE-ARION583-520,Training,-28.83956909,-28.178
AE-QM7b-4671,Training,-1702.774536,-1701.885487
AE-QM7b-5594,Training,-1564.31897,-1564.599088
IE-SSI-129PHE-166PRO-1,Training,-1.608581543,-2.017
AE-QM7b-1713,Training,-1774.356445,-1774.151085
AE-QM7b-4866,Training,-1306.855835,-1306.974926
AE-QM7b-4255,Training,-1633.355347,-1632.925812
AE-QM7b-5172,Training,-1563.889526,-1564.575513
AE-QM7b-5944,Training,-1428.746826,-1427.763136
AE-QM7b-1102,Training,-1412.260132,-1411.937096
AE-QM7b-2955,Training,-1199.145386,-1199.028754
AE-QM7b-7120,Training,-1191.239014,-1192.353885
AE-QM7b-5497,Training,-1849.273071,-1848.846589
IE-IL174-107,Training,-87.78259277,-87.491
AE-QM7b-2250,Training,-2044.641846,-2044.233823
AE-QM7b-2696,Training,-1895.711304,-1895.735853
AE-QM7b-6365,Training,-1327.346069,-1327.260919
IE-HAL59-52,Training,-5.084266663,-5.81
AE-QM7b-4991,Training,-1221.906128,-1221.431188
IE-ARION583-495,Training,-8.42590332,-8.653
IE-RG18-4,Training,-0.612792969,-0.77
AE-QM7b-5450,Training,-1497.534058,-1497.708761
AE-QM7b-2630,Training,-1898.660278,-1898.161818
IE-IL174-133,Training,-93.79562378,-94.042
AE-QM7b-5053,Training,-1856.032959,-1855.459906
AE-QM7b-5779,Training,-1445.656128,-1445.534667
AE-QM7b-768,Training,-1689.255981,-1687.994635
AE-TAE140-57,Training,-178.0534668,-182.517
AE-QM7b-94,Training,-1313.092896,-1312.019128
AE-QM7b-6947,Training,-1306.731323,-1306.472108
IE-S22-16,Training,-3.1549263,-3.275
AE-TAE140-44,Training,-572.1044922,-573.892
AE-QM7b-4417,Training,-1503.478882,-1503.378948
AE-QM7b-2278,Training,-2037.498901,-2036.695925
AE-QM7b-6885,Training,-1420.895386,-1420.34339
AE-QM7b-1898,Training,-1773.705322,-1773.923452
AE-QM7b-2438,Training,-1509.279907,-1509.156305
AE-QM7b-1946,Training,-1896.592163,-1896.060762
AE-QM7b-6926,Training,-1304.969604,-1304.542938
AE-QM7b-1422,Training,-1886.728516,-1887.305125
AE-QM7b-277,Training,-1599.651733,-1599.21536
AE-QM7b-2571,Training,-1230.408691,-1230.883498
AE-QM7b-2256,Training,-1894.255859,-1893.901511
AE-QM7b-1525,Training,-1610.929443,-1610.503066
AE-QM7b-3711,Training,-1668.016479,-1668.77846
AE-QM7b-6559,Training,-1418.75061,-1418.163093
AE-QM7b-1752,Training,-1525.30957,-1525.113317
AE-QM7b-811,Training,-1366.433472,-1366.022394
IE-CHB6-1,Training,-17.85238266,-23.83
AE-QM7b-5977,Training,-1388.645874,-1388.172974
AE-QM7b-3066,Training,-1474.256348,-1471.621372
AE-QM7b-2792,Training,-1625.848633,-1625.186027
AE-QM7b-3401,Training,-1425.804688,-1424.253304
AE-QM7b-2825,Training,-1751.836304,-1751.440535
AE-QM7b-1753,Training,-1778.532227,-1778.89551
AE-QM7b-587,Training,-1462.030396,-1462.070739
AE-QM7b-758,Training,-1254.567383,-1254.564294
AE-QM7b-2741,Training,-1646.243164,-1645.620399
AE-QM7b-2407,Training,-1916.106934,-1915.703789
AE-QM7b-7060,Training,-1121.762451,-1120.853589
AE-QM7b-3757,Training,-1546.623291,-1546.284465
AE-QM7b-2227,Training,-1656.430908,-1656.878022
IE-AHB21-14,Training,-8.162593842,-8.62
AE-QM7b-2866,Training,-1405.812256,-1407.348637
AE-QM7b-3828,Training,-1657.350098,-1657.150892
AE-QM7b-5530,Training,-1731.280151,-1731.773982
AE-QM7b-603,Training,-1607.676758,-1607.53679
AE-QM7b-4145,Training,-1624.067749,-1622.808525
AE-QM7b-5300,Training,-1504.427979,-1504.79339
AE-QM7b-5328,Training,-1709.87915,-1709.779882
AE-QM7b-4647,Training,-1316.726318,-1317.857127
AE-QM7b-6792,Training,-1457.701294,-1457.134468
AE-QM7b-5979,Training,-1383.858398,-1383.458851
AE-QM7b-5391,Training,-1432.297852,-1432.313844
AE-TAE140-11,Training,-419.0666199,-420.42
AE-QM7b-549,Training,-1600.87854,-1600.318127
AE-QM7b-6692,Training,-1568.091431,-1566.970409
AE-QM7b-4944,Training,-1463.186401,-1462.910426
AE-QM7b-901,Training,-1103.080444,-1102.753479
AE-QM7b-2422,Training,-1643.638794,-1643.673891
AE-QM7b-3450,Training,-1823.668335,-1823.114925
IE-SSI-135TRP-147GLN-1,Training,-5.783233643,-6.213
AE-QM7b-4324,Training,-1393.594727,-1394.561833
AE-QM7b-1199,Training,-2048.355469,-2047.585606
AE-QM7b-2481,Training,-1603.365356,-1603.982117
AE-QM7b-3273,Training,-1512.80481,-1513.429475
AE-QM7b-5716,Training,-1614.023682,-1614.390817
AE-QM7b-4573,Training,-1557.290894,-1556.420891
AE-QM7b-2445,Training,-1533.237671,-1534.236332
AE-QM7b-2944,Training,-1636.302979,-1636.208563
AE-QM7b-2561,Training,-1323.487427,-1322.576615
AE-QM7b-5529,Training,-1732.065308,-1732.030336
AE-QM7b-5914,Training,-1843.087646,-1842.479567
AE-QM7b-2806,Training,-1487.410889,-1487.609803
AE-QM7b-5792,Training,-1599.948608,-1600.572925
AE-QM7b-5945,Training,-1455.652344,-1455.351769
AE-QM7b-384,Training,-1233.109985,-1234.288838
AE-QM7b-4694,Training,-1583.83252,-1583.54383
AE-QM7b-1617,Training,-1507.710938,-1507.902008
AE-QM7b-998,Training,-1254.539917,-1253.985824
AE-QM7b-4266,Training,-1502.483032,-1501.856801
AE-QM7b-6229,Training,-1556.898438,-1556.727621
AE-QM7b-1375,Training,-1252.534912,-1253.933459
AE-QM7b-5286,Training,-1843.145142,-1842.862683
AE-QM7b-706,Training,-1342.515381,-1341.608248
AE-QM7b-3449,Training,-1822.461792,-1822.207945
AE-QM7b-5152,Training,-1856.358398,-1856.458602
AE-QM7b-4741,Training,-1250.630859,-1249.916122
AE-QM7b-6078,Training,-1577.809937,-1576.898693
AE-QM7b-521,Training,-1357.643677,-1358.019133
AE-QM7b-954,Training,-1339.642944,-1338.911196
AE-QM7b-5401,Training,-1267.846558,-1267.440486
AE-QM7b-1759,Training,-1776.960815,-1777.144632
AE-QM7b-3194,Training,-1441.75647,-1442.01873
IE-SSI-030TRP-212GLU-1,Training,-17.31140137,-18.115
IE-ARION583-217,Training,-5.553436279,-5.805
AE-QM7b-2745,Training,-1612.194824,-1612.015003
AE-QM7b-5334,Training,-1591.549927,-1590.032537
AE-QM7b-2472,Training,-1437.06604,-1437.75993
IE-ARION583-504,Training,-14.70703125,-14.934
AE-QM7b-7094,Training,-1554.802979,-1553.243053
AE-QM7b-1847,Training,-1522.628662,-1523.270699
AE-QM7b-4178,Training,-1523.030762,-1523.133119
AE-QM7b-5537,Training,-1300.861938,-1301.918739
AE-QM7b-1121,Training,-1169.474121,-1169.755695
IE-S22TRM-13,Training,-2.197437286,-2.471274076
AE-QM7b-2299,Training,-1245.143066,-1246.046738
AE-QM7b-5526,Training,-1547.77356,-1547.881322
IE-ARION583-276,Training,-13.16547394,-13.192
AE-QM7b-1676,Training,-1902.1073,-1901.240523
AE-QM7b-4869,Training,-1310.647461,-1309.869692
AE-QM7b-6850,Training,-1243.842285,-1242.574883
IE-IL174-173,Training,-79.81628418,-79.658
AE-QM7b-465,Training,-1178.111816,-1178.039143
AE-QM7b-2237,Training,-1770.067993,-1770.141536
AE-QM7b-289,Training,-1598.933594,-1598.112021
AE-QM7b-4124,Training,-1626.250854,-1626.257407
AE-QM7b-4425,Training,-1191.351318,-1191.485164
AE-QM7b-2059,Training,-1748.714844,-1749.248227
AE-QM7b-237,Training,-1883.56189,-1883.251989
AE-QM7b-4050,Training,-1655.607422,-1655.170926
IE-ARION583-0,Training,-5.754508972,-5.482
AE-QM7b-633,Training,-1201.493774,-1201.59937
AE-QM7b-873,Training,-1209.038696,-1208.109977
AE-QM7b-2265,Training,-1744.674194,-1744.401871
AE-QM7b-3668,Training,-1836.747559,-1837.228471
AE-QM7b-4377,Training,-1219.022827,-1219.852673
AE-QM7b-5923,Training,-1436.644775,-1436.273758
AE-QM7b-3460,Training,-1698.0625,-1698.446312
AE-QM7b-1894,Training,-1922.023071,-1921.497951
AE-QM7b-3409,Training,-1245.947388,-1245.500867
AE-QM7b-310,Training,-1736.9198,-1736.962089
IE-S22TRM-18,Training,-6.855621338,-8.865425894
AE-QM7b-6082,Training,-1582.520752,-1582.756571
AE-QM7b-3746,Training,-1689.445068,-1689.825883
AE-QM7b-4188,Training,-1971.124268,-1970.725549
AE-QM7b-785,Training,-1393.482544,-1392.417548
AE-QM7b-696,Training,-1410.276855,-1409.283593
AE-QM7b-2687,Training,-1740.518799,-1740.379037
AE-QM7b-6997,Training,-1113.937012,-1113.710371
AE-QM7b-1186,Training,-1879.509033,-1878.830075
AE-QM7b-421,Training,-1043.130737,-1042.330556
IE-S66-13,Training,-7.832260132,-8.63
AE-QM7b-512,Training,-1752.80603,-1752.478337
IE-ARION583-8,Training,-5.6300354,-5.413
AE-QM7b-3078,Training,-1674.623169,-1674.274156
AE-QM7b-816,Training,-1376.716919,-1375.960441
AE-QM7b-3786,Training,-1831.845215,-1831.501233
AE-QM7b-5666,Training,-1323.171387,-1323.861007
AE-QM7b-5739,Training,-1562.031982,-1562.860434
AE-QM7b-1037,Training,-1096.762329,-1096.494237
AE-QM7b-697,Training,-1355.020142,-1353.606394
AE-QM7b-545,Training,-1473.694092,-1473.602744
AE-QM7b-5242,Training,-1858.235107,-1858.382351
AE-QM7b-4461,Training,-1231.163818,-1231.767336
AE-QM7b-5284,Training,-1580.232422,-1579.933956
AE-QM7b-4094,Training,-1625.657104,-1625.211874
AE-QM7b-826,Training,-1543.408813,-1542.570156
AE-QM7b-1604,Training,-1617.078003,-1617.249325
AE-QM7b-3911,Training,-1500.051025,-1500.625665
IE-ARION583-416,Training,-10.03448486,-10.28
AE-QM7b-2572,Training,-1368.251343,-1368.695419
AE-QM7b-6191,Training,-1572.409668,-1572.365278
AE-QM7b-2578,Training,-1629.793457,-1628.504069
AE-QM7b-913,Training,-1203.312988,-1203.362924
AE-QM7b-5484,Training,-1708.921631,-1708.685825
AE-QM7b-1917,Training,-1496.699829,-1496.75886
AE-QM7b-2647,Training,-1762.829468,-1762.880253
AE-QM7b-620,Training,-1306.905029,-1306.730658
AE-QM7b-1874,Training,-1761.487793,-1761.540798
AE-QM7b-5278,Training,-1492.861572,-1492.795495
AE-QM7b-4575,Training,-1710.453613,-1710.217334
IE-IL174-9,Training,-79.58648682,-80.721
AE-QM7b-1623,Training,-1774.835205,-1773.903874
AE-QM7b-3783,Training,-1982.499268,-1982.031465
IE-ARION583-565,Training,-1.072387695,-0.986
AE-QM7b-4287,Training,-1683.987427,-1684.247036
AE-QM7b-6096,Training,-1334.910278,-1336.271943
IE-ARION583-247,Training,-10.26428223,-10.56
AE-QM7b-5776,Training,-1607.934082,-1609.095959
AE-QM7b-7105,Training,-1220.508301,-1219.087289
AE-QM7b-2969,Training,-1754.881104,-1755.370517
AE-QM7b-2562,Training,-1617.001465,-1617.232521
AE-QM7b-6586,Training,-1360.706299,-1359.911293
AE-QM7b-4252,Training,-1463.953735,-1463.486028
IE-S66-58,Training,-3.600158691,-3.99
AE-QM7b-5920,Training,-1705.398071,-1705.082866
AE-QM7b-1612,Training,-1766.275146,-1765.606352
AE-QM7b-6517,Training,-1263.939941,-1263.672626
AE-QM7b-5141,Training,-1592.315918,-1592.320438
AE-QM7b-7145,Training,-1417.562012,-1416.457634
IE-HAL59-10,Training,-2.451171875,-3.61
IE-IL174-135,Training,-91.01890564,-90.245
AE-QM7b-4407,Training,-1377.010986,-1376.006387
IE-SSI-137GLU-143MET-1,Training,-5.132141113,-5.063
AE-QM7b-2859,Training,-1781.729126,-1781.940908
AE-QM7b-426,Training,-1610.989624,-1611.394603
AE-QM7b-215,Training,-956.9676514,-957.4714742
IE-SSI-175VAL-274ASP-1,Training,-7.67906189,-6.954
AE-QM7b-411,Training,-1456.658813,-1456.73424
IE-ARION583-433,Training,-2.987365723,-2.71
AE-QM7b-6923,Training,-1348.477905,-1348.032127
AE-QM7b-4537,Training,-1359.450684,-1359.971345
AE-QM7b-3641,Training,-1979.052246,-1978.273538
AE-QM7b-1205,Training,-2046.995728,-2046.547772
AE-QM7b-4887,Training,-1425.855225,-1425.659294
IE-ARION583-465,Training,-13.43357086,-13.694
AE-QM7b-2593,Training,-1749.212769,-1749.297869
AE-QM7b-5264,Training,-1348.507935,-1349.048908
AE-QM7b-948,Training,-913.4949951,-913.6133631
AE-QM7b-2845,Training,-1507.787598,-1508.057842
AE-QM7b-3170,Training,-1534.578125,-1534.687005
AE-QM7b-5741,Training,-1585.172974,-1585.961411
AE-QM7b-5607,Training,-1245.249756,-1244.618504
AE-QM7b-1070,Training,-1300.307983,-1301.42822
AE-QM7b-1831,Training,-1773.494629,-1773.54311
AE-QM7b-1570,Training,-1595.111816,-1593.743571
AE-QM7b-3093,Training,-1665.680176,-1664.238852
AE-QM7b-4061,Training,-1767.521118,-1767.103204
AE-QM7b-850,Training,-1530.444458,-1528.95169
IE-ARION583-304,Training,-8.349304199,-8.294
AE-QM7b-4881,Training,-1255.475708,-1256.100604
AE-QM7b-3885,Training,-1676.901978,-1676.569267
IE-SSI-077ALA-138ARG-2,Training,0.138835907,-0.135
AE-QM7b-5319,Training,-1570.561768,-1570.748762
AE-QM7b-6704,Training,-1310.349487,-1310.223064
AE-QM7b-5396,Training,-1195.784546,-1195.633486
AE-QM7b-2804,Training,-1371.928101,-1372.337584
AE-QM7b-6474,Training,-1210.435425,-1209.891189
IE-SSI-109VAL-164ILE-1,Training,0.014362335,-0.36
AE-QM7b-4207,Training,-1637.108765,-1636.512852
AE-QM7b-737,Training,-1543.255615,-1542.577529
IE-ARION583-405,Training,-11.42284393,-11.382
AE-QM7b-3883,Training,-1837.207153,-1836.764339
AE-QM7b-817,Training,-1530.463623,-1529.365641
AE-QM7b-1429,Training,-2034.395142,-2034.533813
AE-QM7b-3366,Training,-1635.346924,-1635.69428
IE-ARION583-557,Training,-29.75875854,-29.039
AE-QM7b-2344,Training,-1896.247437,-1895.773535
AE-QM7b-5545,Training,-1663.48877,-1663.602257
IE-IL174-81,Training,-78.78219604,-78.682
AE-QM7b-1982,Training,-1538.791016,-1539.324811
AE-QM7b-2649,Training,-1524.141479,-1524.260516
AE-QM7b-650,Training,-1399.974365,-1398.849416
AE-QM7b-3732,Training,-1559.549438,-1560.303052
AE-QM7b-4257,Training,-1465.083618,-1464.973505
AE-QM7b-5277,Training,-1552.034302,-1552.335251
AE-QM7b-6000,Training,-1180.983154,-1181.536932
AE-QM7b-2531,Training,-1776.157715,-1776.70405
IE-IL16-12,Training,-110.5516815,-112.02
AE-QM7b-1329,Training,-1906.184692,-1905.93075
AE-QM7b-6676,Training,-1332.286743,-1331.261438
AE-QM7b-714,Training,-1341.481323,-1340.746937
AE-QM7b-4534,Training,-1515.945435,-1515.510131
AE-QM7b-1597,Training,-1767.424194,-1767.060358
AE-QM7b-6725,Training,-1494.355225,-1493.82672
AE-QM7b-937,Training,-1081.881592,-1081.23379
AE-QM7b-4258,Training,-1402.786621,-1403.267621
AE-QM7b-3266,Training,-1387.868896,-1388.226079
AE-QM7b-6529,Training,-1724.241455,-1722.837228
AE-QM7b-4725,Training,-1474.599609,-1474.512473
AE-QM7b-1399,Training,-2033.265381,-2033.204849
IE-ARION583-553,Training,-12.9069519,-13.018
IE-PNICO23-9,Training,-2.451171875,-2.21
AE-QM7b-3186,Training,-1702.218018,-1702.022822
AE-QM7b-7211,Training,-1443.664551,-1443.176875
IE-SSI-145GLN-149MET-2,Training,3.408660889,3.546
AE-QM7b-2662,Training,-1766.008301,-1765.435088
AE-QM7b-4344,Training,-1652.75415,-1652.584565
IE-ARION583-444,Training,-11.87286377,-11.019
AE-QM7b-2906,Training,-1521.039185,-1521.769335
AE-QM7b-6422,Training,-1406.598755,-1406.29425
AE-QM7b-131,Training,-913.3731689,-913.745283
AE-QM7b-117,Training,-1304.686157,-1304.095767
AE-QM7b-6785,Training,-1258.329102,-1258.332406
AE-QM7b-4098,Training,-1622.535767,-1622.119759
AE-QM7b-6935,Training,-1266.56604,-1266.724248
AE-QM7b-1216,Training,-2028.152344,-2027.171232
