System label,Subset,Prediction,Reference
AE-QM7b-5678,Training,-1849.277832,-1848.997409
AE-QM7b-772,Training,-1536.648926,-1535.524439
AE-QM7b-3950,Training,-1828.810059,-1828.542217
AE-QM7b-6773,Training,-1168.922241,-1168.349925
AE-QM7b-2381,Training,-2038.080566,-2037.474066
AE-QM7b-5298,Training,-1277.457275,-1278.72813
AE-QM7b-5871,Training,-1695.782471,-1695.673151
AE-QM7b-3643,Training,-1846.983154,-1846.856488
AE-TAE140-10,Training,-304.1239319,-307.87
AE-QM7b-6462,Training,-1572.905151,-1571.691905
AE-QM7b-4175,Training,-1354.395142,-1354.775218
AE-QM7b-3297,Training,-1506.887573,-1507.13759
AE-QM7b-703,Training,-1230.80249,-1230.482229
AE-QM7b-3257,Training,-1502.272461,-1502.345651
AE-QM7b-4134,Training,-1624.55603,-1624.532602
AE-QM7b-5936,Training,-1432.467773,-1432.850899
IE-SSI-095ASN-164ASP-1,Training,-22.96058655,-23.285
AE-QM7b-338,Training,-1102.223511,-1104.10214
AE-QM7b-5145,Training,-1858.278198,-1857.897837
AE-QM7b-4479,Training,-1692.757935,-1692.069934
AE-QM7b-3569,Training,-1538.992188,-1538.506114
AE-QM7b-6442,Training,-1271.658569,-1270.274196
AE-QM7b-1750,Training,-1529.852905,-1529.5229
AE-QM7b-3371,Training,-1501.257446,-1501.613229
AE-QM7b-391,Training,-1483.015259,-1482.945605
AE-QM7b-730,Training,-1535.289307,-1534.130799
AE-QM7b-5948,Training,-1429.316528,-1429.39955
AE-QM7b-6876,Training,-1053.103027,-1052.503108
AE-QM7b-6394,Training,-1454.382324,-1455.04615
AE-QM7b-4062,Training,-1625.417847,-1624.811226
AE-QM7b-1263,Training,-1620.618042,-1619.83856
AE-QM7b-1700,Training,-1773.17627,-1773.205526
AE-QM7b-6010,Training,-1357.726196,-1357.616991
AE-QM7b-4351,Training,-1509.989746,-1510.210893
AE-QM7b-4950,Training,-998.3907471,-996.7103035
AE-QM7b-1120,Training,-1177.658203,-1178.054912
AE-QM7b-6038,Training,-1360.924194,-1361.13001
AE-QM7b-1576,Training,-1355.807495,-1355.05954
AE-QM7b-2238,Training,-1799.601807,-1799.760838
AE-QM7b-407,Training,-1297.41394,-1297.736105
IE-S22-3,Training,-15.51132202,-16.062
AE-QM7b-6890,Training,-1341.791138,-1341.747892
AE-QM7b-543,Training,-1359.678345,-1359.878481
AE-QM7b-3697,Training,-1848.074707,-1847.888298
AE-QM7b-2607,Training,-1767.297363,-1767.127269
AE-QM7b-157,Training,-1092.426147,-1092.720296
AE-QM7b-5859,Training,-1377.237427,-1377.308054
AE-QM7b-989,Training,-1411.386353,-1410.125664
AE-QM7b-6689,Training,-1701.393311,-1700.365693
AE-QM7b-1172,Training,-1693.05481,-1688.751724
AE-QM7b-5086,Training,-1310.528931,-1310.355617
AE-QM7b-7000,Training,-1117.407959,-1117.031092
AE-QM7b-1366,Training,-1424.435425,-1425.130271
AE-QM7b-4960,Training,-1700.531616,-1700.250609
AE-QM7b-103,Training,-1049.306885,-1050.076171
AE-QM7b-6816,Training,-1439.528198,-1438.900429
IE-IL174-96,Training,-85.3314209,-86.378
AE-QM7b-6616,Training,-1586.980347,-1586.139076
AE-QM7b-51,Training,-949.4155884,-949.7789024
IE-ARION583-7,Training,-1.857528687,-2.262
AE-QM7b-976,Training,-1143.150269,-1142.600635
IE-IL174-53,Training,-82.03765869,-81.749
AE-QM7b-5228,Training,-1709.397949,-1709.076646
IE-ARION583-555,Training,-19.92055893,-19.75
AE-QM7b-5826,Training,-1308.833008,-1308.70381
IE-ARION583-429,Training,-12.92610168,-12.33
AE-QM7b-3806,Training,-1519.564697,-1519.397725
AE-QM7b-3788,Training,-1377.269531,-1376.088916
AE-QM7b-3622,Training,-1403.035522,-1401.791759
AE-QM7b-4069,Training,-1379.873901,-1381.29015
AE-QM7b-3736,Training,-1687.702393,-1687.914929
AE-QM7b-294,Training,-1737.245361,-1737.239916
IE-ARION583-424,Training,-11.81541443,-10.643
IE-IL174-126,Training,-77.05871582,-76.88
AE-QM7b-4419,Training,-1636.275757,-1636.523821
AE-TAE140-22,Training,-580.7954712,-582.301
AE-QM7b-4277,Training,-1491.759155,-1492.23809
AE-QM7b-3908,Training,-1493.712524,-1493.895256
AE-QM7b-598,Training,-1494.404541,-1494.422779
AE-QM7b-788,Training,-1543.179077,-1541.990826
AE-QM7b-5531,Training,-1596.065918,-1596.051414
AE-QM7b-6994,Training,-1241.179077,-1241.753557
AE-QM7b-110,Training,-1466.578735,-1466.09816
IE-SSI-039ILE-109CYS-1,Training,2.240524292,2.17
AE-QM7b-376,Training,-1226.307007,-1226.157905
AE-QM7b-3777,Training,-1835.454956,-1835.325368
AE-QM7b-5523,Training,-1710.355469,-1710.316824
AE-TAE140-87,Training,-409.8340149,-410.029
AE-QM7b-4445,Training,-1525.185181,-1525.133924
AE-QM7b-944,Training,-1215.444336,-1214.468076
AE-QM7b-436,Training,-1352.392944,-1352.727638
AE-QM7b-4432,Training,-1831.567627,-1831.735316
AE-QM7b-2391,Training,-1918.13208,-1917.990756
IE-IL174-111,Training,-87.32299805,-86.796
AE-QM7b-2418,Training,-1764.787476,-1764.495979
AE-QM7b-1320,Training,-1464.458496,-1463.579733
AE-QM7b-67,Training,-1590.14624,-1589.124258
AE-QM7b-5336,Training,-1708.552979,-1708.4273
AE-QM7b-6334,Training,-1710.669067,-1710.720911
AE-QM7b-4581,Training,-1430.982544,-1431.264257
AE-QM7b-5381,Training,-1601.083252,-1601.511964
IE-ARION583-349,Training,-13.28994751,-12.014
AE-QM7b-1920,Training,-1642.868042,-1643.151382
IE-AHB21-18,Training,-20.81581116,-20.65
AE-QM7b-1161,Training,-1046.696289,-1046.886975
AE-QM7b-6781,Training,-1322.132568,-1321.149529
AE-QM7b-2803,Training,-1374.834106,-1374.709395
AE-QM7b-4341,Training,-1539.518799,-1539.593043
AE-QM7b-1516,Training,-2029.483276,-2029.481391
AE-QM7b-4542,Training,-1224.729492,-1224.369258
AE-QM7b-6003,Training,-1541.72937,-1541.764931
AE-QM7b-1971,Training,-1609.068726,-1609.47226
IE-ARION583-277,Training,-11.91116333,-12.527
IE-ARION583-52,Training,-18.36463928,-17.073
AE-QM7b-4925,Training,-1364.658325,-1364.911149
AE-QM7b-3478,Training,-1559.176025,-1558.502325
AE-QM7b-3563,Training,-1833.674072,-1833.801282
AE-QM7b-292,Training,-1580.875366,-1580.774722
AE-QM7b-5680,Training,-1840.603027,-1840.156927
AE-QM7b-1232,Training,-1758.489624,-1759.04262
AE-QM7b-5617,Training,-1707.212524,-1707.260157
AE-QM7b-958,Training,-1234.689819,-1234.087936
AE-QM7b-367,Training,-1364.99353,-1365.17502
AE-QM7b-2869,Training,-1635.145874,-1635.081731
AE-QM7b-3049,Training,-1164.197021,-1163.56967
AE-QM7b-222,Training,-1736.029297,-1735.894449
AE-QM7b-335,Training,-1082.99707,-1085.743046
AE-QM7b-929,Training,-1237.40918,-1236.76659
AE-QM7b-1462,Training,-1891.1521,-1890.243106
AE-QM7b-4427,Training,-1324.473633,-1324.858517
AE-QM7b-3619,Training,-1558.486572,-1558.697604
AE-QM7b-4063,Training,-1776.981079,-1776.391133
AE-QM7b-782,Training,-1267.072144,-1266.893844
IE-IL174-119,Training,-82.55470276,-82.402
IE-S66-28,Training,-1.780929565,-1.87
AE-QM7b-3241,Training,-1837.27417,-1837.257349
AE-QM7b-2028,Training,-1756.171265,-1756.234413
AE-QM7b-282,Training,-1434.309814,-1434.819432
AE-QM7b-154,Training,-1393.647949,-1393.643695
AE-QM7b-6366,Training,-1460.353516,-1460.250359
AE-QM7b-2523,Training,-1756.916992,-1756.047919
IE-IL174-112,Training,-89.3145752,-89.274
AE-QM7b-7163,Training,-1105.834595,-1106.273927
AE-QM7b-1616,Training,-1478.569824,-1476.201774
IE-ARION583-177,Training,-11.73881531,-12.211
AE-QM7b-2818,Training,-1770.914185,-1770.661064
AE-QM7b-3864,Training,-1688.545044,-1688.211186
AE-QM7b-5499,Training,-1849.701538,-1848.959125
AE-QM7b-6335,Training,-1553.915771,-1554.192459
AE-QM7b-1041,Training,-1138.34375,-1138.887969
AE-QM7b-1208,Training,-2029.923706,-2029.965685
AE-QM7b-5156,Training,-1732.203003,-1732.40562
AE-QM7b-389,Training,-1210.431885,-1210.769699
AE-QM7b-5463,Training,-1702.140137,-1702.195492
AE-QM7b-5151,Training,-1708.859375,-1709.208635
AE-QM7b-4548,Training,-1421.569092,-1421.136892
AE-QM7b-6511,Training,-1462.512695,-1461.861498
AE-QM7b-4972,Training,-1428.060913,-1427.843544
AE-QM7b-2918,Training,-1388.740234,-1388.496702
AE-QM7b-2202,Training,-2043.46167,-2043.207956
AE-QM7b-1387,Training,-1895.116089,-1894.296933
AE-QM7b-1584,Training,-1609.604858,-1609.699059
AE-QM7b-6457,Training,-1144.104126,-1143.293737
AE-QM7b-2664,Training,-1762.412964,-1762.360712
AE-QM7b-1599,Training,-1631.320679,-1631.835156
AE-QM7b-1545,Training,-1784.608765,-1784.789043
AE-QM7b-2493,Training,-1741.617432,-1741.320725
AE-QM7b-4359,Training,-1512.057983,-1512.322585
IE-ARION583-403,Training,-22.69308853,-21.05
AE-QM7b-4549,Training,-1241.578979,-1239.946681
AE-QM7b-729,Training,-1390.045166,-1389.275691
IE-ARION583-524,Training,-9.862136841,-9.221
AE-QM7b-2539,Training,-1788.858765,-1788.484314
AE-QM7b-2769,Training,-1650.030029,-1650.18687
AE-QM7b-2787,Training,-1478.952759,-1479.236692
IE-SSI-186TYR-273GLU-1,Training,5.074691772,4.703
AE-QM7b-3973,Training,-1545.024292,-1543.441783
AE-QM7b-1484,Training,-1872.615112,-1872.522089
AE-QM7b-4494,Training,-1504.11084,-1504.387496
AE-QM7b-1295,Training,-1904.384644,-1904.31781
AE-QM7b-199,Training,-1097.365723,-1097.548956
AE-QM7b-2495,Training,-2045.146851,-2044.83708
AE-QM7b-7066,Training,-1340.036377,-1340.852251
AE-QM7b-953,Training,-1183.25354,-1182.544081
AE-QM7b-249,Training,-1470.206177,-1469.497494
AE-QM7b-2693,Training,-1594.64978,-1594.345554
AE-QM7b-2162,Training,-1905.743286,-1905.799652
IE-SSI-040TYR-055VAL-1,Training,-0.517044067,-1.047
AE-QM7b-1558,Training,-1632.566284,-1631.888745
AE-QM7b-461,Training,-1361.114624,-1361.308277
AE-QM7b-536,Training,-1358.693237,-1359.049147
AE-QM7b-3765,Training,-1407.095337,-1407.252165
AE-QM7b-5584,Training,-1540.539673,-1540.70388
AE-QM7b-4836,Training,-1344.087769,-1344.329904
AE-QM7b-3284,Training,-1592.017822,-1591.72645
AE-QM7b-5412,Training,-1555.047119,-1555.153674
AE-QM7b-4388,Training,-1510.985596,-1511.011511
IE-SSI-110ALA-164ILE-1,Training,-0.177135468,-0.498
AE-QM7b-5924,Training,-1427.297363,-1427.823188
AE-QM7b-352,Training,-1343.765991,-1344.364335
AE-QM7b-1242,Training,-1735.567383,-1735.787635
AE-QM7b-193,Training,-1095.220947,-1095.287925
AE-QM7b-100,Training,-1163.106934,-1162.659458
AE-QM7b-740,Training,-1544.442993,-1543.346013
AE-QM7b-6973,Training,-1226.028198,-1226.296401
AE-QM7b-2047,Training,-1592.849731,-1593.122488
AE-QM7b-5032,Training,-1692.562866,-1692.663822
AE-QM7b-2067,Training,-1752.417969,-1752.841661
AE-QM7b-5641,Training,-1698.729126,-1698.894833
AE-QM7b-1090,Training,-1416.669312,-1416.811238
AE-QM7b-2070,Training,-1750.330566,-1750.425561
AE-QM7b-1721,Training,-1920.852539,-1920.647917
AE-QM7b-963,Training,-1250.437134,-1249.92556
AE-QM7b-5184,Training,-1440.595825,-1441.984769
AE-QM7b-5639,Training,-1704.033569,-1704.010733
AE-QM7b-6565,Training,-1452.479248,-1451.57368
AE-QM7b-2037,Training,-1899.768555,-1899.997157
AE-QM7b-63,Training,-1442.527832,-1442.50849
AE-QM7b-1185,Training,-1896.916138,-1896.437339
AE-QM7b-1068,Training,-1420.556763,-1420.414925
AE-QM7b-1078,Training,-1409.222412,-1408.960975
AE-QM7b-5494,Training,-1443.919312,-1443.491956
AE-QM7b-6269,Training,-1473.739258,-1474.36213
AE-QM7b-2353,Training,-1356.22876,-1357.181347
AE-QM7b-2815,Training,-1607.420288,-1608.072765
AE-QM7b-1174,Training,-1877.21106,-1877.340973
AE-QM7b-4112,Training,-1698.924194,-1698.704454
AE-TAE140-113,Training,-127.1832657,-126.465
IE-SSI-031PHE-092TRP-2,Training,-1.531982422,-2.854
AE-QM7b-4617,Training,-1206.449951,-1206.662177
AE-QM7b-59,Training,-971.0562134,-971.1641042
AE-QM7b-1637,Training,-1763.026855,-1763.127106
AE-QM7b-5912,Training,-1552.012817,-1552.093191
AE-QM7b-4459,Training,-1238.277954,-1238.54071
AE-QM7b-4849,Training,-1473.579956,-1473.879611
AE-QM7b-7124,Training,-1291.670044,-1292.268333
AE-QM7b-2587,Training,-1753.815918,-1753.999354
AE-QM7b-2870,Training,-1409.345459,-1410.77764
AE-QM7b-3420,Training,-1854.566406,-1854.233188
AE-QM7b-4546,Training,-1405.157715,-1405.83793
AE-QM7b-5459,Training,-1699.861328,-1699.584998
AE-QM7b-1464,Training,-1893.028809,-1892.208088
AE-QM7b-5215,Training,-1426.033447,-1426.10388
AE-QM7b-5442,Training,-1558.149414,-1558.107394
AE-QM7b-5772,Training,-1428.301636,-1428.014814
AE-QM7b-2437,Training,-1653.822632,-1654.052583
AE-QM7b-1404,Training,-1750.963745,-1748.915312
AE-QM7b-5054,Training,-1737.794678,-1738.134955
AE-QM7b-4279,Training,-1498.46167,-1498.470042
AE-QM7b-493,Training,-1629.388916,-1629.315744
AE-QM7b-4834,Training,-1470.814087,-1470.496673
AE-QM7b-2259,Training,-1340.259033,-1339.97423
AE-QM7b-5439,Training,-1689.977661,-1690.162269
AE-QM7b-1985,Training,-1350.50293,-1351.649092
AE-QM7b-5715,Training,-1558.340942,-1558.722039
AE-QM7b-2615,Training,-1766.032227,-1765.701419
AE-QM7b-6724,Training,-1189.789673,-1188.771948
AE-QM7b-1057,Training,-1399.645142,-1399.514588
AE-QM7b-750,Training,-1688.116577,-1686.648415
AE-QM7b-4475,Training,-1525.970337,-1526.478281
AE-QM7b-1056,Training,-1399.721802,-1399.566909
AE-QM7b-2836,Training,-1641.06311,-1640.906471
IE-SSI-130ARG-248GLU-1,Training,-76.64699554,-76.927
AE-QM7b-2291,Training,-1068.689575,-1069.504686
AE-QM7b-2929,Training,-1776.291748,-1776.591043
AE-QM7b-1865,Training,-1642.98291,-1643.463019
AE-QM7b-6214,Training,-1577.945435,-1578.22957
AE-QM7b-1480,Training,-2033.102539,-2033.124102
AE-QM7b-1547,Training,-1745.772949,-1745.364906
AE-QM7b-708,Training,-1212.533569,-1211.756234
AE-QM7b-3367,Training,-1506.791748,-1506.991846
IE-IL174-142,Training,-96.13189697,-97.635
AE-QM7b-1720,Training,-1902.066528,-1902.098031
IE-IL174-8,Training,-82.49725342,-83.559
AE-QM7b-3766,Training,-1242.414307,-1242.171116
AE-QM7b-2995,Training,-1354.021729,-1354.566379
AE-QM7b-5110,Training,-1536.0802,-1536.515524
AE-QM7b-5809,Training,-1475.180298,-1475.974417
IE-SSI-022LEU-057THR-1,Training,-0.837802887,-0.807
AE-QM7b-2874,Training,-1623.770874,-1623.939486
AE-QM7b-4867,Training,-1305.788208,-1305.998952
AE-QM7b-701,Training,-1541.915161,-1540.774098
AE-QM7b-3105,Training,-1696.243286,-1696.514714
IE-ARION583-1,Training,-3.753356934,-3.807
AE-QM7b-1266,Training,-1768.026245,-1767.692994
IE-ARION583-22,Training,-0.957489014,-0.583
AE-QM7b-2354,Training,-1770.704834,-1770.311219
AE-QM7b-950,Training,-1219.082764,-1218.857133
AE-QM7b-992,Training,-1412.726807,-1411.924527
AE-QM7b-4995,Training,-1284.944824,-1285.756527
AE-QM7b-7203,Training,-896.4804077,-894.5719916
AE-QM7b-3981,Training,-1404.567505,-1404.852694
AE-QM7b-1988,Training,-1334.015015,-1334.572452
AE-QM7b-5577,Training,-1560.255859,-1560.829822
AE-QM7b-1629,Training,-1766.703613,-1766.587917
AE-QM7b-6939,Training,-1200.746826,-1199.493364
AE-QM7b-2082,Training,-1496.092896,-1495.887516
AE-QM7b-6556,Training,-1373.773682,-1373.087475
AE-QM7b-81,Training,-1286.665039,-1286.251188
AE-QM7b-3820,Training,-1216.303589,-1216.510837
AE-QM7b-6739,Training,-1544.161377,-1543.208019
AE-QM7b-3856,Training,-1632.579834,-1632.104869
AE-QM7b-5788,Training,-1438.144653,-1436.52907
IE-S22-2,Training,-19.18807983,-18.753
IE-IL174-66,Training,-91.84234619,-91.662
AE-QM7b-5408,Training,-1417.988159,-1418.43861
AE-QM7b-6296,Training,-1546.562256,-1546.572765
AE-QM7b-3592,Training,-1401.790894,-1401.740994
AE-QM7b-6523,Training,-1327.341309,-1327.021639
AE-QM7b-6953,Training,-1301.881714,-1302.882596
AE-QM7b-3958,Training,-1638.171509,-1637.86113
AE-QM7b-4621,Training,-1409.411377,-1409.80036
IE-IL174-61,Training,-86.71020508,-85.756
AE-QM7b-6386,Training,-1399.001099,-1399.841674
AE-QM7b-846,Training,-1231.510986,-1231.413763
IE-ARION583-545,Training,-7.755661011,-7.656
AE-QM7b-3799,Training,-1642.250488,-1642.542045
AE-QM7b-313,Training,-1439.643066,-1439.335013
AE-QM7b-60,Training,-1459.178589,-1459.220256
AE-QM7b-4397,Training,-1707.350098,-1707.485531
AE-QM7b-4744,Training,-1334.589478,-1335.49682
AE-QM7b-5291,Training,-1409.496582,-1409.498337
AE-QM7b-2576,Training,-1760.460815,-1760.443464
AE-QM7b-3773,Training,-1983.916382,-1983.279807
AE-QM7b-2197,Training,-1898.696167,-1898.347094
AE-QM7b-5733,Training,-1453.158081,-1453.26477
AE-QM7b-4876,Training,-1560.283081,-1560.554574
AE-QM7b-3428,Training,-1704.247803,-1704.648006
AE-QM7b-5759,Training,-1454.690063,-1455.168137
AE-QM7b-2440,Training,-1766.627075,-1766.213888
AE-QM7b-3111,Training,-1638.860962,-1638.636648
AE-QM7b-2735,Training,-1450.591919,-1450.557082
AE-QM7b-6095,Training,-1488.561157,-1489.162968
AE-QM7b-2253,Training,-1602.079834,-1601.560389
AE-QM7b-5558,Training,-1686.954468,-1686.727292
AE-QM7b-6654,Training,-1442.90332,-1442.206303
AE-QM7b-5786,Training,-1476.310181,-1477.085424
AE-QM7b-37,Training,-1008.912903,-1008.890237
AE-QM7b-6261,Training,-1445.803223,-1444.191045
AE-QM7b-5297,Training,-1558.589844,-1557.975674
AE-QM7b-6049,Training,-1337.982788,-1338.467156
AE-QM7b-1941,Training,-1898.657959,-1898.603743
AE-QM7b-1453,Training,-1571.230835,-1572.010268
AE-QM7b-1809,Training,-1900.592041,-1900.520639
IE-SSI-044VAL-174MET-1,Training,-0.995788574,-1.482
AE-QM7b-6119,Training,-1355.515381,-1355.475995
AE-QM7b-6043,Training,-1489.661133,-1489.891906
AE-QM7b-2566,Training,-1625.403442,-1623.714213
AE-QM7b-192,Training,-1271.353638,-1271.222384
AE-QM7b-710,Training,-1542.757813,-1541.868118
AE-QM7b-6911,Training,-1347.204346,-1348.035566
AE-QM7b-1592,Training,-1373.348633,-1372.752891
AE-QM7b-2060,Training,-1446.418335,-1446.893161
AE-QM7b-4729,Training,-1496.800415,-1497.774863
AE-QM7b-1369,Training,-1741.235718,-1740.628633
IE-ARION583-344,Training,-3.52355957,-3.928
AE-QM7b-5649,Training,-1701.084595,-1700.955339
AE-QM7b-6061,Training,-1362.520752,-1363.373773
IE-SSI-037ASN-067GLU-1,Training,-5.869407654,-6.225
AE-QM7b-2501,Training,-1497.891968,-1498.044589
AE-QM7b-3971,Training,-1504.781006,-1505.196341
AE-QM7b-639,Training,-1192.541138,-1193.206524
AE-QM7b-7053,Training,-1341.356812,-1341.476177
AE-QM7b-6262,Training,-1708.63916,-1708.285967
AE-QM7b-918,Training,-1404.828735,-1403.773351
AE-QM7b-1660,Training,-1615.503052,-1615.074149
AE-QM7b-5899,Training,-1258.613892,-1258.921048
AE-QM7b-2314,Training,-1384.934204,-1385.310964
AE-QM7b-7059,Training,-970.751709,-969.1052104
AE-QM7b-5532,Training,-1416.420288,-1416.97998
AE-QM7b-6051,Training,-1192.968506,-1193.174816
AE-QM7b-4555,Training,-1209.992676,-1211.416071
AE-QM7b-3437,Training,-1367.235107,-1366.777368
AE-QM7b-6289,Training,-1727.593872,-1727.384379
AE-QM7b-614,Training,-1462.657471,-1463.008379
AE-QM7b-7127,Training,-1295.385132,-1295.729345
AE-QM7b-6670,Training,-1373.869385,-1372.783952
AE-QM7b-4224,Training,-1649.508179,-1649.614838
IE-SSI-010VAL-034TYR-1,Training,-0.574493408,-0.865
AE-QM7b-3869,Training,-1692.662231,-1692.650293
AE-QM7b-1269,Training,-1759.255615,-1759.661087
AE-QM7b-5601,Training,-1702.67395,-1702.280682
AE-QM7b-5894,Training,-1226.461426,-1226.190366
AE-QM7b-2590,Training,-1744.700562,-1744.892679
AE-QM7b-3296,Training,-1649.048584,-1649.149614
AE-QM7b-6179,Training,-1306.457275,-1307.367593
AE-QM7b-2753,Training,-1630.669678,-1630.240878
AE-QM7b-4004,Training,-1526.046875,-1525.726444
AE-QM7b-4628,Training,-1427.620483,-1427.970136
AE-QM7b-5241,Training,-1856.442261,-1856.581611
AE-QM7b-433,Training,-1343.890381,-1344.40223
AE-QM7b-5593,Training,-1698.173828,-1698.266771
AE-QM7b-5237,Training,-1444.781006,-1445.188662
AE-QM7b-1499,Training,-1570.598877,-1571.28719
AE-QM7b-3780,Training,-1855.811157,-1855.546539
AE-QM7b-5017,Training,-1745.952515,-1745.736319
AE-QM7b-2643,Training,-1368.982544,-1368.788477
AE-QM7b-2774,Training,-1390.785889,-1391.296495
AE-QM7b-977,Training,-1169.442993,-1168.367564
IE-S66-55,Training,-3.044815063,-3.53
AE-QM7b-7107,Training,-1186.729248,-1187.139505
AE-QM7b-6245,Training,-1701.343018,-1701.179678
AE-QM7b-6929,Training,-1443.406006,-1442.622187
AE-QM7b-5724,Training,-1839.05188,-1838.930699
AE-QM7b-5191,Training,-1456.681641,-1456.613665
AE-QM7b-6232,Training,-1506.788208,-1506.535281
AE-QM7b-2280,Training,-1902.02832,-1901.785767
IE-ARION583-500,Training,-27.17413712,-26.656
AE-QM7b-1248,Training,-1738.286621,-1738.660332
AE-QM7b-624,Training,-1451.684692,-1451.758122
IE-ARION583-148,Training,-10.22598267,-11.27
AE-QM7b-2979,Training,-1448.369263,-1447.642813
AE-QM7b-2755,Training,-1636.797607,-1636.904382
IE-SSI-017ASN-029ASN-2,Training,-6.156654358,-6.784
IE-ARION583-461,Training,-16.43111038,-14.941
AE-TAE140-51,Training,-437.1838074,-439.441
AE-QM7b-5189,Training,-1591.833862,-1592.606661
AE-QM7b-3322,Training,-1637.443848,-1637.32363
AE-QM7b-1902,Training,-1665.29248,-1665.729228
AE-QM7b-1081,Training,-1141.062988,-1141.182221
AE-QM7b-2018,Training,-1234.232544,-1234.519069
AE-QM7b-1932,Training,-1895.957764,-1895.679573
AE-QM7b-517,Training,-1235.613892,-1235.901213
IE-IL174-89,Training,-91.76574707,-92.07
AE-QM7b-4236,Training,-1629.247803,-1629.413829
IE-ARION583-176,Training,-12.47608185,-12.099
AE-QM7b-5829,Training,-1413.422241,-1413.245314
AE-QM7b-6362,Training,-1463.666504,-1464.030155
